Record_ID	Name	tax_class	family	genus	timestamp
1021	ecln-chu.61-Poecilia_reticulata	RNAss-ve	Chuviridae	Chuvirus	2023-09-19 12:14:19
1022	ecln-chu.62-Poecilia_reticulata	RNAss-ve	Chuviridae	Chuvirus	2023-09-19 12:14:19
1023	ecln-chu.63-Poecilia_reticulata	RNAss-ve	Chuviridae	Chuvirus	2023-09-19 12:14:19
1024	ecln-chu.64-Poecilia_reticulata	RNAss-ve	Chuviridae	Chuvirus	2023-09-19 12:14:19
1025	ecln-chu.65-Poecilia_reticulata	RNAss-ve	Chuviridae	Chuvirus	2023-09-19 12:14:19
1026	ecln-chu.66-Poecilia_mexicana	RNAss-ve	Chuviridae	Chuvirus	2023-09-19 12:14:19
1027	ecln-chu.67-Poecilia_mexicana	RNAss-ve	Chuviridae	Chuvirus	2023-09-19 12:14:19
1028	ecln-chu.68-Poecilia_mexicana	RNAss-ve	Chuviridae	Chuvirus	2023-09-19 12:14:19
1029	ecln-chu.69-Poecilia_latipinna	RNAss-ve	Chuviridae	Chuvirus	2023-09-19 12:14:19
1030	ecln-chu.70-Poecilia_formosa	RNAss-ve	Chuviridae	Chuvirus	2023-09-19 12:14:19
1031	ecln-chu.71-Poecilia_formosa	RNAss-ve	Chuviridae	Chuvirus	2023-09-19 12:14:19
1032	ecln-chu.72-Poecilia_formosa	RNAss-ve	Chuviridae	Chuvirus	2023-09-19 12:14:19
1033	ecln-chu.73-Poropuntius_huangchuchieni	RNAss-ve	Chuviridae	Chuvirus	2023-09-19 12:14:19
1034	ecln-chu.74-Danio_rerio	RNAss-ve	Chuviridae	Chuvirus	2023-09-19 12:14:19
1035	ecln-chu.75-Danio_rerio	RNAss-ve	Chuviridae	Chuvirus	2023-09-19 12:14:19
1036	ecln-chu.76-Danio_rerio	RNAss-ve	Chuviridae	Chuvirus	2023-09-19 12:14:19
1037	ecln-chu.77-Danio_rerio	RNAss-ve	Chuviridae	Chuvirus	2023-09-19 12:14:19
1038	ecln-chu.78-Danio_rerio	RNAss-ve	Chuviridae	Chuvirus	2023-09-19 12:14:19
1039	ecln-chu.79-Danio_rerio	RNAss-ve	Chuviridae	Chuvirus	2023-09-19 12:14:19
1040	ecln-chu.80-Danio_rerio	RNAss-ve	Chuviridae	Chuvirus	2023-09-19 12:14:19
1041	ecln-chu.81-Danio_rerio	RNAss-ve	Chuviridae	Chuvirus	2023-09-19 12:14:19
1042	ecln-chu.82-Danio_rerio	RNAss-ve	Chuviridae	Chuvirus	2023-09-19 12:14:19
1043	ecln-chu.83-Danio_rerio	RNAss-ve	Chuviridae	Chuvirus	2023-09-19 12:14:19
1044	ecln-chu.84-Danio_rerio	RNAss-ve	Chuviridae	Chuvirus	2023-09-19 12:14:19
1045	ecln-chu.85-Danio_rerio	RNAss-ve	Chuviridae	Chuvirus	2023-09-19 12:14:19
1046	ecln-chu.86-Danio_rerio	RNAss-ve	Chuviridae	Chuvirus	2023-09-19 12:14:19
1047	ecln-chu.87-Danio_rerio	RNAss-ve	Chuviridae	Chuvirus	2023-09-19 12:14:19
1048	ecln-chu.88-Danio_rerio	RNAss-ve	Chuviridae	Chuvirus	2023-09-19 12:14:19
1049	ecln-chu.89-Danio_rerio	RNAss-ve	Chuviridae	Chuvirus	2023-09-19 12:14:19
1050	ecln-chu.90-Trachinotus_ovatus	RNAss-ve	Chuviridae	Chuvirus	2023-09-19 12:14:19
1051	ecln-chu.91-Arctogadus_glacialis	RNAss-ve	Chuviridae	Chuvirus	2023-09-19 12:14:19
1052	ecln-chu.92-Arctogadus_glacialis	RNAss-ve	Chuviridae	Chuvirus	2023-09-19 12:14:19
1053	ecln-chu.93-Arctogadus_glacialis	RNAss-ve	Chuviridae	Chuvirus	2023-09-19 12:14:19
1054	ecln-chu.94-Arctogadus_glacialis	RNAss-ve	Chuviridae	Chuvirus	2023-09-19 12:14:19
1055	ecln-chu.95-Arctogadus_glacialis	RNAss-ve	Chuviridae	Chuvirus	2023-09-19 12:14:19
1056	ecln-chu.96-Arctogadus_glacialis	RNAss-ve	Chuviridae	Chuvirus	2023-09-19 12:14:19
1057	ecln-chu.97-Boreogadus_saida	RNAss-ve	Chuviridae	Chuvirus	2023-09-19 12:14:19
1058	ecln-chu.98-Gadus_morhua	RNAss-ve	Chuviridae	Chuvirus	2023-09-19 12:14:19
1059	ecln-chu.99-Gadus_morhua	RNAss-ve	Chuviridae	Chuvirus	2023-09-19 12:14:19
1060	eclx-chu.13-Gadus_chalcogrammus	RNAss-ve	Chuviridae	Chuvirus	2023-09-19 12:14:19
1061	efln-filo.1-bathyergidae	RNAss-ve	Filoviridae	Filoviridae	2023-09-19 12:14:19
1062	eflh-filo.1-cricetidae	RNAss-ve	Filoviridae	Filoviridae	2023-09-19 12:14:19
1063	efll-filo.1-didelphidae	RNAss-ve	Filoviridae	Filoviridae	2023-09-19 12:14:19
1064	efll-filo.2-CteSoc	RNAss-ve	Filoviridae	Filoviridae	2023-09-19 12:14:19
1065	efln-filo.100-Acomys_russatus	RNAss-ve	Filoviridae	Filoviridae	2023-09-19 12:14:19
1066	efln-filo.101-Acomys_russatus	RNAss-ve	Filoviridae	Filoviridae	2023-09-19 12:14:19
1067	efln-filo.14-heteromyidae	RNAss-ve	Filoviridae	Filoviridae	2023-09-19 12:14:19
1068	efln-filo.15-muridae	RNAss-ve	Filoviridae	Filoviridae	2023-09-19 12:14:19
1069	efln-filo.16-Sorex_araneus	RNAss-ve	Filoviridae	Filoviridae	2023-09-19 12:14:19
1070	efln-filo.17-Sorex_araneus	RNAss-ve	Filoviridae	Filoviridae	2023-09-19 12:14:19
1071	efln-filo.18-Dasyprocta	RNAss-ve	Filoviridae	Filoviridae	2023-09-19 12:14:19
1072	efln-filo.19-cricetidae	RNAss-ve	Filoviridae	Filoviridae	2023-09-19 12:14:19
1073	efln-filo.20-cricetidae	RNAss-ve	Filoviridae	Filoviridae	2023-09-19 12:14:19
1074	efln-filo.21-cricetidae	RNAss-ve	Filoviridae	Filoviridae	2023-09-19 12:14:19
1075	efln-filo.22-cricetidae	RNAss-ve	Filoviridae	Filoviridae	2023-09-19 12:14:19
1076	efln-filo.23-cricetidae	RNAss-ve	Filoviridae	Filoviridae	2023-09-19 12:14:19
1077	efln-filo.24-cricetidae	RNAss-ve	Filoviridae	Filoviridae	2023-09-19 12:14:19
1078	efln-filo.25-cricetidae	RNAss-ve	Filoviridae	Filoviridae	2023-09-19 12:14:19
1079	efln-filo.26-cricetidae	RNAss-ve	Filoviridae	Filoviridae	2023-09-19 12:14:19
1080	efln-filo.28-muridae	RNAss-ve	Filoviridae	Filoviridae	2023-09-19 12:14:19
1081	efln-filo.29-muridae	RNAss-ve	Filoviridae	Filoviridae	2023-09-19 12:14:19
1082	efln-filo.31-vespertilonidae	RNAss-ve	Filoviridae	Filoviridae	2023-09-19 12:14:19
1083	efln-filo.32-Vespertilionidae	RNAss-ve	Filoviridae	Filoviridae	2023-09-19 12:14:19
1084	efln-filo.34-Vespertilionidae	RNAss-ve	Filoviridae	Filoviridae	2023-09-19 12:14:19
1085	efln-filo.4-cricetidae	RNAss-ve	Filoviridae	Filoviridae	2023-09-19 12:14:19
1086	efln-filo.40-cricetid	RNAss-ve	Filoviridae	Filoviridae	2023-09-19 12:14:19
1087	efln-filo.41-neotomidae	RNAss-ve	Filoviridae	Filoviridae	2023-09-19 12:14:19
1088	efln-filo.42-Myrmecophagidae	RNAss-ve	Filoviridae	Filoviridae	2023-09-19 12:14:19
1089	efln-filo.43-Peromyscus	RNAss-ve	Filoviridae	Filoviridae	2023-09-19 12:14:19
1090	efln-filo.50-Monodelphis_domestica	RNAss-ve	Filoviridae	Filoviridae	2023-09-19 12:14:19
1091	efln-filo.60-diprodontia	RNAss-ve	Filoviridae	Filoviridae	2023-09-19 12:14:19
1092	efln-filo.61-diprodontia	RNAss-ve	Filoviridae	Filoviridae	2023-09-19 12:14:19
1093	efln-filo.62-Ranitomeya_imitator	RNAss-ve	Filoviridae	Filoviridae	2023-09-19 12:14:19
1094	efln-filo.63-Echinops_telfairi	RNAss-ve	Filoviridae	Filoviridae	2023-09-19 12:14:19
1095	efln-filo.64-Ellobius_talpinus	RNAss-ve	Filoviridae	Filoviridae	2023-09-19 12:14:19
1096	efln-filo.65-Microtus_agrestis	RNAss-ve	Filoviridae	Filoviridae	2023-09-19 12:14:19
1097	efln-filo.66-Nannospalax_galili	RNAss-ve	Filoviridae	Filoviridae	2023-09-19 12:14:19
1098	efln-filo.67-Cricetomys_gambianus	RNAss-ve	Filoviridae	Filoviridae	2023-09-19 12:14:19
1099	efln-filo.68-Dipodomys	RNAss-ve	Filoviridae	Filoviridae	2023-09-19 12:14:19
1100	efln-filo.69-Ellobius_lutescens	RNAss-ve	Filoviridae	Filoviridae	2023-09-19 12:14:19
1101	efln-filo.70-Microtus_fortis	RNAss-ve	Filoviridae	Filoviridae	2023-09-19 12:14:19
1102	efln-filo.71-Mus_caroli	RNAss-ve	Filoviridae	Filoviridae	2023-09-19 12:14:19
1103	efln-filo.72-Myodes_glareolus	RNAss-ve	Filoviridae	Filoviridae	2023-09-19 12:14:19
1104	efln-filo.73-Neotoma_lepida	RNAss-ve	Filoviridae	Filoviridae	2023-09-19 12:14:19
1105	efln-filo.74-Ondatra_zibethicus	RNAss-ve	Filoviridae	Filoviridae	2023-09-19 12:14:19
1106	efln-filo.75-Peromyscus	RNAss-ve	Filoviridae	Filoviridae	2023-09-19 12:14:19
1107	efln-filo.76-Peromyscus	RNAss-ve	Filoviridae	Filoviridae	2023-09-19 12:14:19
1108	efln-filo.77-Cricetulus_griseus	RNAss-ve	Filoviridae	Filoviridae	2023-09-19 12:14:19
1109	efln-filo.78-Arvicola_amphibius	RNAss-ve	Filoviridae	Filoviridae	2023-09-19 12:14:19
1110	efln-filo.79-Rattus_norvegicus	RNAss-ve	Filoviridae	Filoviridae	2023-09-19 12:14:19
1111	efln-filo.80-Nycticeius-Murina	RNAss-ve	Filoviridae	Filoviridae	2023-09-19 12:14:19
1112	efln-filo.81-Petromus_typicus	RNAss-ve	Filoviridae	Filoviridae	2023-09-19 12:14:19
1113	efln-filo.82-Sigmodon_hispidus	RNAss-ve	Filoviridae	Filoviridae	2023-09-19 12:14:19
1114	efln-filo.83-Apodemus_sylvaticus	RNAss-ve	Filoviridae	Filoviridae	2023-09-19 12:14:19
1115	efln-filo.84-Mus_pahari	RNAss-ve	Filoviridae	Filoviridae	2023-09-19 12:14:19
1116	efln-filo.85-Acomys	RNAss-ve	Filoviridae	Filoviridae	2023-09-19 12:14:19
1117	efln-filo.86-Ctenomys_sociabilis	RNAss-ve	Filoviridae	Filoviridae	2023-09-19 12:14:19
1118	efln-filo.87-Psammomys-Rhombomys	RNAss-ve	Filoviridae	Filoviridae	2023-09-19 12:14:19
1119	efln-filo.88-Fukomys_damarensis	RNAss-ve	Filoviridae	Filoviridae	2023-09-19 12:14:19
1120	efln-filo.9-spalacidae	RNAss-ve	Filoviridae	Filoviridae	2023-09-19 12:14:19
1121	efln.filo.102-Cricetidae	RNAss-ve	Filoviridae	Filoviridae	2023-09-19 12:14:19
1122	eflp-filo.1-vespertilionidae	RNAss-ve	Filoviridae	Filoviridae	2023-09-19 12:14:19
1123	eflp-filo.2-cricetidae	RNAss-ve	Filoviridae	Filoviridae	2023-09-19 12:14:19
1124	eflp-filo.4-acomys	RNAss-ve	Filoviridae	Filoviridae	2023-09-19 12:14:19
1125	eflp-filo.5-tarsiidae	RNAss-ve	Filoviridae	Filoviridae	2023-09-19 12:14:19
1126	eflp-filo.6-erethizon	RNAss-ve	Filoviridae	Filoviridae	2023-09-19 12:14:19
1127	eflp-filo.7-Australidelphia	RNAss-ve	Filoviridae	Filoviridae	2023-09-19 12:14:19
1128	eflp-filo.8-cricetidae	RNAss-ve	Filoviridae	Filoviridae	2023-09-19 12:14:19
1129	eflp-filo.9-cricetidae	RNAss-ve	Filoviridae	Filoviridae	2023-09-19 12:14:19
1130	Marburg-marburgvirus	RNAss-ve	Filoviridae	Filoviridae	2023-09-19 12:14:19
1131	eplh-paramyxo.1-Scyliorhinus_torazame	RNAss-ve	Paramyxoviridae	Paramyxoviridae	2023-09-19 12:14:19
1132	epll-paramyxo.10-Limnodynastes_dumerilii	RNAss-ve	Paramyxoviridae	Paramyxoviridae	2023-09-19 12:14:19
1133	epll-paramyxo.11-Limnodynastes_dumerilii	RNAss-ve	Paramyxoviridae	Paramyxoviridae	2023-09-19 12:14:19
1134	epll-paramyxo.2-Nothobranchius_furzeri	RNAss-ve	Paramyxoviridae	Paramyxoviridae	2023-09-19 12:14:19
1135	epll-paramyxo.3-Astyanax_mexicanus	RNAss-ve	Paramyxoviridae	Paramyxoviridae	2023-09-19 12:14:19
1136	epll-paramyxo.5-Beryx_splendens	RNAss-ve	Paramyxoviridae	Paramyxoviridae	2023-09-19 12:14:19
1137	epll-paramyxo.6-Rondeletia_loricata	RNAss-ve	Paramyxoviridae	Paramyxoviridae	2023-09-19 12:14:19
1138	epll-paramyxo.7-Rondeletia_loricata	RNAss-ve	Paramyxoviridae	Paramyxoviridae	2023-09-19 12:14:19
1139	epll-paramyxo.8-Coryphaenoides_rupestris	RNAss-ve	Paramyxoviridae	Paramyxoviridae	2023-09-19 12:14:19
1140	epll-paramyxo.9-Scophthalmus_maximus	RNAss-ve	Paramyxoviridae	Paramyxoviridae	2023-09-19 12:14:19
1141	epln-paramyxo.12-Nothobranchius_furzeri	RNAss-ve	Paramyxoviridae	Paramyxoviridae	2023-09-19 12:14:19
1142	epln-paramyxo.13-Astyanax_mexicanus	RNAss-ve	Paramyxoviridae	Paramyxoviridae	2023-09-19 12:14:19
1143	epln-paramyxo.14-Astyanax_mexicanus	RNAss-ve	Paramyxoviridae	Paramyxoviridae	2023-09-19 12:14:19
1144	epln-paramyxo.15-Astyanax_mexicanus	RNAss-ve	Paramyxoviridae	Paramyxoviridae	2023-09-19 12:14:19
1145	epln-paramyxo.16-Astyanax_mexicanus	RNAss-ve	Paramyxoviridae	Paramyxoviridae	2023-09-19 12:14:19
1146	epln-paramyxo.17-Astyanax_mexicanus	RNAss-ve	Paramyxoviridae	Paramyxoviridae	2023-09-19 12:14:19
1147	epln-paramyxo.18-Dendropsophus	RNAss-ve	Paramyxoviridae	Paramyxoviridae	2023-09-19 12:14:19
